City Name,Latitude,Longitude,Elevation (m),Temperature (°C),Land Cover,Population Density (people/km²),Energy Consumption (kWh),Air Quality Index (AQI),Urban Greenness Ratio (%),Health Impact (Mortality Rate/100k),Wind Speed (km/h),Humidity (%),Annual Rainfall (mm),GDP per Capita (USD)
City_401,-71.43770360953212,-105.16094814743016,751.6885855542744,23.855662853300416,Industrial,6065,19289.730908675185,177,54.89823234238943,41.53113802158956,13.010829939611401,48.70351759726578,968.6501313010535,2030.808220562963
City_402,72.459523202322,-170.4484066054249,754.2864732974294,10.130740338572819,Green Space,7741,28619.33858040935,141,14.206383112969142,11.23286988208833,25.454153232187938,45.35112579975872,539.3029654936956,36419.1209911104
City_403,0.9454270406142911,-114.68324336767297,165.02142120094337,29.024769000702346,Industrial,8151,23083.63727200674,190,29.655195377970053,19.966629009961128,10.897660550274308,78.13228670329491,2258.786113614391,2591.8432378180833
City_404,58.7623438993935,29.89496194908918,3313.8090677953824,10.882783873505977,Green Space,6075,33930.74589886042,148,15.012278186143831,20.483643464625956,23.818054003555538,42.906623503246266,2431.219662761768,30168.56521409867
City_405,-32.391071814489884,-28.28716178670075,2987.120374298123,28.643344568280803,Water,2089,29594.29139891611,88,10.829624031629894,48.91103342632792,28.22976967723311,47.96373679743703,1183.1407740631357,27420.495912238406
City_406,71.19418112931609,141.36181598771094,2135.8389408741623,15.062014004130935,Urban,9351,26762.054758397608,72,43.08593413219783,9.044595068944917,18.69631119204021,53.91289389732184,1177.0137588509456,48471.91983831242
City_407,-19.94369782785064,114.27968222583871,3798.767020361387,33.951837002984504,Urban,659,13226.693975074184,41,40.12247209832939,39.957898555239105,22.248818623556666,64.80939395844482,514.1836255487419,24726.44382803444
City_408,-88.0492227335463,-56.94575338876464,3625.5156882752394,19.198518782552114,Water,7055,1098.9073696634618,69,18.15095569074431,16.709635708655497,24.152919361234048,61.792043411043934,1860.501376660748,4116.4703825120705
City_409,72.96875575546747,-86.60756396473471,2634.0946397853845,18.173290408451976,Water,9703,9530.002090260034,147,21.690641654653206,36.54351728880802,25.351189466899275,45.02573969649256,2150.8797914972574,28032.710422516622
City_410,-73.56839817849595,-43.31073305978393,3907.2207623096638,13.722201258311117,Industrial,8744,6736.236029784264,49,11.185387682225919,21.000550214783143,11.85160013570388,51.58911934952859,793.2166007200063,42213.71236018897
City_411,-32.52354523372532,32.50617930533079,926.2854451654571,17.64010538725537,Industrial,7346,23005.15250553639,195,51.74736028472019,28.917988155827,1.5379037752799452,49.55007084344096,819.3326987343014,49845.61492979056
City_412,81.01115406914488,-83.49708930376454,503.63828728977546,31.916269045705015,Industrial,2807,31000.649387330388,160,58.73452980242757,41.63058866630656,12.056288137102186,48.541714179613656,2080.166499942876,22086.81551076455
City_413,81.10928644876009,44.69360682568825,1213.8732518264533,34.908358440681184,Green Space,1728,11441.1654255556,185,16.77297683973454,40.20827824919421,20.212686893522694,56.445773459199486,1732.5814967082893,16694.63838234038
City_414,13.218819862191495,-32.61180521115344,256.89085240191685,19.207738262671207,Industrial,7726,47013.79770239217,119,21.573760688264905,43.321159176985006,13.510511573423784,68.16125810366628,589.721115255434,45426.01155064795
City_415,23.73069819056387,18.736985106712893,2390.262876004644,21.215265773863564,Water,6090,1327.424331970501,123,53.4204761973467,2.980866267232951,22.468894525811958,48.69811728868944,1745.0939809245633,10370.864324729948
City_416,-9.27980604390244,-22.994449511286007,4214.7256153273265,28.051773455068425,Urban,7419,38842.7497431018,42,56.32318989780924,34.602527651987245,10.709472884059917,54.66715518811925,1117.8354456875322,31156.016836613406
City_417,-37.22206109434838,-73.99232656490963,177.04593300829342,32.154894511626864,Green Space,6085,31635.03370699167,95,30.981369140340515,6.999368836088143,19.042324233120887,55.63669707364649,1237.450310941692,20880.006784866437
City_418,-30.84038183341513,161.44319050637642,549.4946130451206,24.826108354669604,Industrial,9727,19304.185251336414,66,12.531123613453707,20.79092840092055,5.592594145619238,79.0582611774164,2039.4628365937604,3013.035882822209
City_419,31.05332209386691,94.89808589751391,2034.8956272754588,19.788142454445733,Green Space,6546,3473.958276207988,95,11.969591684640971,27.429420752734423,22.48108309934871,78.18665427516275,2121.870385345221,18017.13524097919
City_420,45.42741529878239,-129.55925672407707,4202.437578875572,20.315546021215596,Green Space,5445,31746.842017429688,65,38.69749330345052,20.136974237341537,16.370879064390774,72.00550331008304,1300.7132536796612,13996.197602631055
City_421,52.484227870652745,132.6484713232486,1422.7024723953773,27.39045366242017,Industrial,8427,19895.062130416754,55,29.64475544465895,25.980583790150373,6.121931656398018,49.666356832767406,2394.305872012709,34618.466543230854
City_422,52.13126570301969,-4.524768630175089,2282.556639097766,10.080456590106968,Green Space,7516,46877.08983124774,104,11.432621378882725,49.82631543993096,8.757335204934218,42.721492563666786,1312.9254359041445,47490.73438690399
City_423,-73.58290145123573,142.03880168187288,187.07786572676443,25.489733436496017,Urban,8258,27557.51366959853,137,39.16261961562784,6.760865685642736,22.45826125745497,52.676165508824994,2043.6720704602199,14134.31218155325
City_424,-1.0043451535353398,107.94789214103349,667.5444043293999,18.887325261033936,Water,5586,47042.9240533819,197,10.565126829451124,33.77280226682128,14.478037069845621,50.671781977353234,1467.7545291285182,40761.83101843241
City_425,-79.63942319700402,-26.923138391075952,4439.835553314811,29.854933281927106,Water,9956,11803.700980191901,72,49.368597907463645,19.800048319280762,6.480943211792166,60.23703200585575,2295.064653044168,3712.6310299820666
City_426,8.915198818272401,-171.91104900475773,4343.034133962205,12.324765995578304,Urban,7661,36560.56960784106,179,25.321641135168576,6.650489945366439,29.01813571110893,71.10911640271172,2315.522487300357,27367.929491950847
City_427,-10.524509752792142,-83.27615062141942,22.229914204843272,24.705056673709763,Green Space,2384,31245.20202158756,177,12.012900150461604,7.936838168715477,21.453750594506637,74.33291755515432,674.8336157421677,4456.953121784834
City_428,69.78675289649397,14.988317277912103,4283.153034404575,22.024322247153094,Industrial,2309,37231.00326173428,37,39.41761104915767,47.46365531228084,28.714044976193883,73.79456341642035,2372.986662620451,46767.616565401324
City_429,-26.835297740625833,48.052159137413014,2876.0397201697515,26.058138147630686,Green Space,3667,11518.725334654302,58,29.884220721652735,43.9800748355881,12.813151360810297,54.38702244892271,2151.0696830408315,38551.21274731212
City_430,-68.92793704303094,-87.16043324404718,3905.6323253400997,11.621339862074208,Urban,6852,33584.73129565091,69,58.690020667857475,45.35209802075109,14.253010220751614,67.48937373842732,2082.6214286253335,33239.54564902502
City_431,-64.26149723048954,-129.83181333378332,2046.329350352366,24.499594685703283,Green Space,9509,25403.97925978658,187,37.20993312518511,49.57663879136933,26.938656485550574,52.5133679009688,901.8226793710448,41370.92269960855
City_432,47.07191370914501,120.57488524774766,2320.182128606626,24.03711469898809,Water,6556,37398.4237704095,157,23.761959051850415,10.415769500425897,15.751480207361539,42.43622172940731,2110.23841750933,32728.469982937993
City_433,21.279251396926995,174.3847850532788,2199.809611156141,24.016502360404274,Green Space,2937,17025.18756343907,113,45.47194323169874,17.771966868203087,21.218367357170013,68.0626106241177,2200.2654693700733,48478.27546154027
City_434,-71.79791829789775,9.248465628966898,3000.8891589574696,25.08719166491137,Urban,6968,44612.79424779738,145,23.574600127135568,33.46095149624333,7.565186324865899,40.39310210279152,1078.3006689083018,35983.939445373806
City_435,-74.86077489930047,-118.19545709461073,628.4306464034081,26.911698430659055,Water,9580,5130.764415956169,173,55.212164570378256,24.19012699303236,13.401794061079217,56.36730349833954,2404.5201567246477,46308.271869530094
City_436,36.17444366264159,-81.96936245302717,134.88115442705077,30.124724992019242,Green Space,6451,40552.276620768214,91,28.73609852536882,20.919476668916676,3.7034959743106532,53.17517077208303,599.7202927983285,26339.462708521263
City_437,-76.90265885444516,-173.37935644291198,1385.6847371603592,16.74551800320536,Green Space,5776,43204.66166493945,36,37.49342813881026,17.890562466779652,6.17940107630885,67.7351015407541,799.8185064942793,6736.15623611127
City_438,57.93481067226412,149.14757036177963,3171.06343231491,30.62623525450155,Water,9359,41045.36325697424,74,12.528655191211442,29.68903159717261,0.02830245802893261,70.64981891041515,1575.1622761030287,26880.70834972784
City_439,37.12360088816932,-137.6096101595492,908.3405345532676,22.45639205658634,Industrial,8318,26123.593318827025,184,31.30606189761154,28.7796714320041,1.177951549459807,52.16378543885135,1651.5849422446195,7216.768575091572
City_440,-75.35721948445804,27.54593118513128,3030.445949962128,11.92645697835828,Water,5228,22480.864021507303,117,51.61817698304975,8.072891703212004,29.31851469530788,72.46508057779414,1790.3001666018067,30032.18047964385
City_441,-74.72921146466545,-81.34012055260584,4364.604207482717,11.46377323109948,Industrial,3124,49816.852039718964,102,50.28244026816709,23.586991875921953,7.270610854102869,51.75667042019735,533.9382586309329,24642.159965855484
City_442,87.59512413021159,19.50408090568564,422.55322105238275,18.355957967401523,Urban,6238,12229.425609493945,192,21.215927942676313,27.673588810492493,19.89932128512006,57.85305439946245,2420.7335492442608,31506.194493806302
City_443,-22.631256763898335,54.51133980667112,3026.7095320130684,29.62242442778669,Urban,4732,27796.922327926186,66,21.303953550528135,28.514346936569524,25.172990963988347,69.08074108056536,589.1761854682879,1492.3020716867481
City_444,-23.28441352795963,118.70704933459257,1996.8759868705702,27.692023368522893,Water,6293,33863.10074373395,148,50.86526561066184,10.50535964561759,16.519813777096928,67.71680916899155,786.1239054468048,10547.18409111284
City_445,56.303922106350456,-105.68834216618285,3906.6401446987743,29.71537411681016,Water,5023,35342.514157210164,86,56.51992100846628,37.11356961261434,4.594335002518686,79.494738892488,528.029035052114,25075.191163694413
City_446,80.50474392909456,-176.04150168294703,797.1740525132366,22.931726411040234,Urban,6071,10997.208621190355,37,14.768046063650178,1.2599547410534817,21.843493120084993,49.00644096863728,1633.7168665881893,47574.67451786761
City_447,87.48019148811676,-130.72117317522938,3116.81678501774,21.004974948887266,Industrial,9510,33045.71052465026,124,32.50293197131126,17.741592777158132,18.007542302987492,66.49271654158329,2364.5337678419446,19796.84297740276
City_448,45.6080733466095,144.00671106531786,3771.5188034164958,13.686313167657099,Urban,9798,41100.10875758553,146,26.872713948211448,39.010632426781676,21.93751768042125,64.3872763310311,1831.8943321609283,21794.2292766281
City_449,-22.27327460443516,134.6004279225055,4250.763987633105,18.20481884023279,Water,2724,3450.9102642344988,139,53.53442277287197,28.194646052770118,23.092398685712617,76.60393817960119,2145.3149369608545,36020.108361324485
City_450,-74.96987099423963,35.068716781311,3074.6161273034063,20.85048415434688,Urban,8889,45664.54337294051,49,14.176245734000938,13.058121625543013,29.262311030542353,46.254485665795,526.5624069171602,30585.845107019784
City_451,49.88644486693863,36.18606975611522,2237.286438037923,12.215010741990431,Water,6591,2445.698702115091,153,20.55629712790187,34.74765596715238,17.2068984008013,70.07192654347732,1584.0305969594522,15647.381354818328
City_452,10.512764952444911,59.413202836651976,2780.3125809054623,15.51529881778028,Water,9162,18442.580591931324,82,47.623416879324715,28.36954720780367,10.249233380718055,62.73074465075074,1419.1259550110437,21130.00338280396
City_453,-13.640038335544276,-116.86633969555814,3910.072430154232,24.955632351593472,Urban,6861,1774.8466154151413,148,12.564692449060779,39.81218047281936,19.453936707007113,50.98663479151622,1497.935888441586,11667.29014400439
City_454,73.14378931705247,149.18830053298552,2567.7438598747335,28.391577855979747,Industrial,2448,4780.113258439511,41,34.62676903571446,36.75125930949117,2.0532212772787837,58.97739656588696,644.426370670376,48335.05149738022
City_455,-69.98445318489276,-29.24261103885368,136.74176863576588,34.95868778482374,Green Space,7594,45647.245973823876,46,32.105351733986,30.505396101811733,26.92191954964759,53.35106388279191,1868.8707221386148,7401.084696310627
City_456,-1.3274812276453503,-42.07012983018092,4189.2691297814,33.327833283588944,Urban,6818,18388.180706561245,93,26.720058949437433,24.4088837655407,3.5814303401459036,63.172536111538435,1506.440829717269,19220.002443754554
City_457,-87.95634394186457,6.810373901821521,3102.870379642025,26.06412998837979,Green Space,4296,21813.804990827593,71,29.728615765946188,6.65910628337617,9.835285136574548,75.56002443258663,2030.297699722528,2266.1096387805483
City_458,-5.641084441057274,-163.09225196098018,3044.310235997609,20.5312013323518,Urban,734,11551.87468774508,123,36.497029346511646,13.066650894269188,24.472361418783628,62.77219937648808,1470.5812681234306,11867.195104743774
City_459,-79.86541037726928,-120.13798724781141,970.5381857897273,25.90443411770582,Green Space,9620,30257.692739149268,186,18.068367919419156,20.954973645854263,17.919371349921356,65.26889673306336,798.7632724528642,39243.08578062759
City_460,-68.61277507174705,85.69210191349333,2964.9846160469574,29.641290452005798,Industrial,4107,30145.35751921169,176,38.59979391417964,29.964964350319434,11.809065608323262,60.74991388458838,1796.513908155644,10857.586382155094
City_461,-68.84527558012113,-150.19247954695447,1772.389825443713,12.958404773084684,Industrial,8543,19237.819199435744,40,50.27161646499932,25.68539276076524,14.203069781250642,42.046620257819036,844.7727242103324,4923.106723919314
City_462,26.85785438089144,37.134759407899764,2930.5483966867146,20.247622242407207,Urban,1022,17318.70871846452,127,48.008046489507954,14.409226297976474,25.63642179606541,49.31434227504377,2244.7891267096297,24248.205812381642
City_463,44.2880782677762,-91.67432051472446,479.6686363859582,30.99505714089043,Water,6404,44363.2511008488,100,17.694995234688683,0.32321788948552754,10.200131581796764,59.680069177283315,1726.232478138483,1488.4925019914062
City_464,15.006377717488732,-39.853578944888454,2960.303870713662,19.5958237983261,Green Space,5388,19780.927742467866,137,17.462473487073694,24.811961095040697,26.08949054436514,52.409411349788186,814.4077671139084,5153.541566890325
City_465,83.19105872541755,-76.07025476254805,4497.361765967999,24.296806780679663,Water,6332,25181.548615566004,87,23.408718387245667,14.281299428112154,2.644032929300745,47.27054391044777,2424.6761149624135,40573.66760858578
City_466,-22.523295685733274,-51.95782207261831,216.95417487250214,24.694234021554955,Water,7622,14881.933358821601,63,28.05373631705186,36.730415035526754,23.30395311625892,60.16531367673753,1536.7309266706413,38802.19389812071
City_467,-38.57182446926507,78.85652586632835,4397.283828995928,14.611906328340984,Water,6342,39551.70566449924,49,30.42277907042413,1.1973132635241746,25.42642899164209,52.912391737914014,645.7969037433099,45841.802199839905
City_468,66.34784307410285,-73.03618237565699,1831.0858232529176,19.05588604130721,Industrial,1816,20474.95968805549,79,43.98486084166726,29.241390565289542,5.454529585120163,50.324305726936586,1753.6658088301344,42871.25635962673
City_469,-49.752749066498524,23.905670506882984,3918.3905265176663,18.362782218548304,Urban,1624,26166.9412806719,131,12.83402160829177,47.07371187530327,12.910395971166013,58.559416697615234,1006.3978140256204,34475.60259875109
City_470,83.38005709931002,-8.62185520832412,3520.734678262231,10.65491771330162,Urban,6121,13414.50133292341,167,11.73363521130332,8.720463355574976,4.964993239909669,45.331370323286926,2107.3869037546046,3564.310007732479
City_471,-87.81219455583306,58.92161953055333,2551.573174440005,10.60479409728388,Industrial,5923,49395.32002472134,189,29.595528147195452,23.58247453752977,21.19812386982653,77.1098293230163,2135.6441471323815,39359.582281346215
City_472,84.57818880737503,157.25870615691287,3323.021441630969,30.792426091894338,Industrial,3087,15283.29130526242,81,44.85818460689902,4.5710995908569085,16.060433041849702,74.70808391676957,2457.894711709324,42430.02973118746
City_473,-82.2312158488963,83.72595499569013,3953.3200258560655,16.82677024932031,Urban,9715,38766.38401437203,44,19.671767147824127,31.28409561306763,19.059700401249632,68.30482342962142,1503.7390620490073,40155.02514282577
City_474,70.4057604656528,-102.62146370732756,1818.6314474296485,22.951969155970385,Water,6172,21947.2868674812,113,42.07522406281259,27.52658402981128,5.894609008686334,44.24855310353825,1409.9137594554743,25915.47273009328
City_475,4.986199635533978,-168.7740713779375,1471.649227034574,17.468139339719325,Green Space,1878,11104.652849122855,160,22.991406897014976,20.368276210641618,6.352375861572586,71.03509017878773,2006.9512108929612,12412.190093824602
City_476,88.73366330147405,-85.58494405206297,3004.170235036131,33.51698112788351,Green Space,3874,40186.219434278195,66,54.30430544067582,26.06885107368706,1.244919765297191,72.31829312436076,764.9413126838531,42421.16880874761
City_477,-76.71661834762821,34.22805505209175,3635.3067387356637,16.482418971644343,Green Space,2019,17346.732662423114,155,54.78449721333082,44.82873292345051,9.662026055871891,70.7105847085735,1593.8310275862484,36630.97767726678
City_478,9.693771192237747,-161.48670714566987,3430.283106494771,20.741420318473377,Water,6277,43394.474022492745,69,24.864360214066323,9.814715115553351,16.79233984001025,44.558635484769646,1592.495200261702,49057.29754505373
City_479,84.47445641143781,-1.308151007554926,3590.1614198638554,31.818256262115046,Urban,8435,45847.60206097333,101,21.499687698162028,1.1282255852673617,25.738047419919862,65.7563182827106,678.9462456207744,8628.937290040712
City_480,4.157611950626787,34.86342561008013,1960.1249166581986,31.048339169795216,Industrial,6593,43131.36793417252,69,30.565198603311565,43.083244234955046,20.00782342376042,73.37299182997594,1335.968171013827,12057.564569550697
City_481,23.291754864347254,-59.67219930589411,3680.2539727875974,14.652535446156932,Urban,8918,2715.3878255334766,85,22.026579259007434,28.855854119395325,13.061889701992543,63.09413604878671,2206.569597134404,11378.109344193632
City_482,35.234764017231086,97.52839334849591,540.940749167738,30.06608274489276,Water,5855,39581.293905250175,180,43.61919216458518,44.53292277309212,28.593603431824135,65.85629500912356,2212.3072439893203,39834.4486134455
City_483,-8.182608341800815,-141.62462887184216,2450.2009408238227,21.454672168447317,Industrial,5468,21155.63385845805,133,51.30323422741428,29.84726117065863,21.577356017274955,58.33453917705225,698.475329839362,10158.45752605579
City_484,22.960454415131423,-152.95039857510884,25.913972241547068,22.07422180213388,Water,9583,43812.42308892903,168,43.65460654556085,40.50805449798512,27.9049560858765,61.1482927953621,681.4417654956617,4266.331661341998
City_485,15.176576146158041,82.14795223329719,1460.6362345512164,13.336999310398594,Green Space,6074,32259.7588715522,139,51.21752236246748,21.483668167757397,15.82763919816497,41.37507433406901,1025.3909540038705,49929.4795226958
City_486,72.20844188837802,-1.6231261657685536,1649.0769069212904,12.015037843928116,Green Space,4572,41848.51357305396,165,29.84960811037371,37.49299656441344,7.767128243794188,65.55852087893138,2249.5321251079868,2216.043360812308
City_487,-81.81965153853758,67.82486271398497,1782.7771122416493,28.19848267434413,Water,2757,25472.15672347493,122,17.815848535443042,45.6520733444928,1.5848005909416596,43.25788851564637,757.8051701469979,41926.95894778442
City_488,-39.42662587339854,-23.462158102651358,3129.60243010438,22.411528808882494,Industrial,9088,27216.24972534771,123,46.89754736987961,28.606148186110314,21.782545544515514,57.400583773608936,1939.9936052548926,18902.975235981987
City_489,81.07406713378057,-91.29526803392154,1748.5114557165557,20.921267565379488,Industrial,4924,8074.993974549694,85,28.023725257077693,9.039257528118977,3.6390899401660235,51.70620390669632,702.3312392262064,42239.15752813295
City_490,70.24748110036495,114.87683436271192,2019.121301801388,28.237705716309918,Urban,3737,39415.380575778414,89,43.56354126145663,13.439880751509909,9.083253848159016,61.817118008468526,1746.2757074956507,28176.404069346103
City_491,-7.98178449857167,107.78971642883255,1068.9485889344735,29.137822474777742,Green Space,4393,21550.09097168161,167,23.532197099088282,9.93222884487029,15.974127236516921,45.336653420928286,1212.1345982382895,45179.930244831645
City_492,21.62386760427661,70.09072950759364,1679.6330623320302,13.97270419173384,Urban,2505,25503.925795307547,68,14.061481740333633,12.342851379786646,16.93249763339243,67.66573607893272,2077.827925931734,46383.4563343167
City_493,-40.071387063396116,-82.02775059721343,1022.7133226841817,25.255628736941034,Urban,2516,39469.78799068967,57,59.62908977438817,15.32077246755182,18.01749590961408,71.80046147713881,967.3808976507272,1445.8108827580238
City_494,-56.138191249722965,32.48304007287135,329.38165695799637,13.383852056942139,Water,9888,30343.42460389251,78,17.810075396529964,27.756689337659424,4.987659910491019,46.53417798972626,1778.4036587799196,4695.196623646625
City_495,-6.534287110803206,-50.04939710159036,2715.5186702162005,28.784377150726144,Water,2272,10853.837644690704,193,59.42104969817405,29.39958147319164,11.392122144649463,44.172523494075286,971.3650691517698,13267.577748971918
City_496,-26.396598955310495,-147.0304536024117,3006.9575934975733,26.42387890667849,Urban,8853,29921.400298393743,154,58.86399662832236,21.324987362093058,18.515826813509,45.82061931149437,1927.3205662243076,33796.45540181158
City_497,15.05810013315697,150.2328871664074,2787.706557043265,33.91536552708645,Green Space,4476,20974.010041003134,42,49.69090519540198,30.77103899104177,29.094565939013542,75.08510247594006,2247.3560691214975,44525.3376290638
City_498,-76.00776534630273,-130.7452928691739,2085.723197102576,11.723950408910529,Water,2251,24006.75156014927,65,42.97114810409988,4.078746280568296,21.82893413099066,61.12757047025425,753.6035982535201,23537.155613404175
City_499,85.39106537990997,162.08544737548885,1709.0360108065343,11.426368028781358,Urban,9467,2387.252445730722,130,38.89035251255423,4.389411852907998,27.678112712818734,58.6904398403001,2233.1913771910067,30741.682697439006
City_500,87.51793400632852,-19.437921735135944,3885.0014230732136,17.054676867330002,Urban,7930,11291.438126297799,55,53.305077268891736,8.591473017882922,22.866361749425312,44.26847276409417,1687.1505088285958,10236.492786982495
